group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,32,,,50805843.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50801324.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50772751.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50853915.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50868310.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50774503.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50983999.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50960744.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50895822.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50871087.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50756855.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50846031.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50856821.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,53431523.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,55573516.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50853391.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50831262.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50894770.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50777670.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51249547.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50741013.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50826230.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50839999.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50869642.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50707049.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50883200.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51047377.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50961023.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50802185.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50840807.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50755247.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50829097.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50802038.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,53949988.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,54666169.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50811033.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50859626.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50984540.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51230862.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50829117.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51060563.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50761088.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50887617.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50826864.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51046276.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50788819.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50716906.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,50715565.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51499465.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,52174784.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51181508.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51163207.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51113542.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,56750062.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,53147320.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51642223.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51130442.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51154216.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51155171.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51110075.0,ns,25
Zig-zag polygon rasterize,montone_rasterize,32,,,51255938.0,ns,25
