group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,8,,,58307025.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58534853.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58223188.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58703210.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58750258.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58177773.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58175218.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58157094.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58139770.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58074889.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58037279.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58877627.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58159439.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58326553.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58560321.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58175979.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58130595.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58783010.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58231675.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58098845.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58290264.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58264326.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58158816.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58783121.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58406993.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58624842.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58149560.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58186731.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58529554.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,60597579.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58275217.0,ns,5
Zig-zag polygon rasterize,geo_rasterize,8,,,58114894.0,ns,5
