group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,128,,,59842435.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60989449.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59329181.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59269237.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59635708.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60099048.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59173096.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60114435.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59481086.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59275469.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60933886.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59061497.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59840812.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,58986196.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59258879.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,58903231.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59529930.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59368084.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60319671.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59939388.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59034377.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59069954.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60886115.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59447273.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59326166.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59297491.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,60636667.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59346314.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59082128.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59773416.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59264299.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59479594.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,128,,,59573601.0,ns,4
