group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,64,,,53778153.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54048702.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54331460.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53020300.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52894955.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53838959.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54115346.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53573391.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54683354.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52728943.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52939779.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52374557.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52535250.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52422999.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52610119.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52599319.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52720978.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54270408.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53781440.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54128442.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,54095410.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53984090.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53585461.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53649692.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52679931.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,52362776.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,56178102.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,56796772.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,53919548.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,58674711.0,ns,4
Zig-zag polygon rasterize,montone_rasterize,64,,,57364670.0,ns,4
