group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,montone_rasterize,2048,,,52126669.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52736165.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52176092.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52519900.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52419600.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52212301.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52213934.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52262817.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52222891.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52233349.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52180512.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52333852.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52138451.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52189679.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52099781.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52105640.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52101814.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52284466.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52085020.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52122000.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52392860.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52317719.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52218262.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52372843.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52204388.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52421174.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52176874.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52095912.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52133194.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52264640.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52127842.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52107846.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52126729.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52250914.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52153371.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52089854.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52071759.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52100721.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52391958.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52171184.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52155627.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52055829.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52310827.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52504802.0,ns,18
Zig-zag polygon rasterize,montone_rasterize,2048,,,52117082.0,ns,18
