group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Zig-zag polygon rasterize,geo_rasterize,64,,,59653128.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57623795.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,59071837.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56314838.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56524241.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56494235.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57098499.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55827564.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54971694.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55158284.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54177974.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56212426.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58982128.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58596564.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57071218.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55896964.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,54558599.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56176638.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,56051905.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55670176.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,55521017.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,57556991.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,61435115.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58787874.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58032102.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,58399895.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,84742705.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,106977639.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,112109920.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,111763227.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,95668808.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,86039801.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,81756065.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,80869219.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,82088831.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,85530234.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,93554806.0,ns,4
Zig-zag polygon rasterize,geo_rasterize,64,,,89249279.0,ns,4
